time,price,logPrice,return,signal,equity,share,z,ucl,lcl,logEquity,portReturn,downsideReturn
2021-09-02 16:00:00,49587.13,10.811486603236895,0.0002164102072974572,0.0,100.0,0.0,-0.0012047444112864417,0.009109885710204851,-0.008734058795704484,4.605170185988092,0.0,0.0
2021-09-02 17:00:00,49534.31,10.810420839765348,-0.0010657634715478537,0.0,100.0,0.0,-0.0011630501293648653,0.009109885710205302,-0.008734058795704935,4.605170185988092,0.0,0.0
2021-09-02 18:00:00,49377.48,10.807249728790149,-0.003171110975198843,0.0,100.0,0.0,-0.0017654683831150584,0.009109885710205523,-0.008734058795705156,4.605170185988092,0.0,0.0
2021-09-02 19:00:00,49334.11,10.806371007197463,-0.0008787215926862046,0.0,100.0,0.0,-0.0014994443459864022,0.009109885710205634,-0.008734058795705267,4.605170185988092,0.0,0.0
2021-09-02 20:00:00,49559.83,10.810935905551561,0.004564898354098901,0.0,100.0,0.0,0.0003198584640391887,0.009109885710205686,-0.008734058795705319,4.605170185988092,0.0,0.0
2021-09-02 21:00:00,49837.48,10.816522590385292,0.00558668483373026,0.0,100.0,0.0,0.00189990637494651,0.009109885710205712,-0.008734058795705345,4.605170185988092,0.0,0.0
2021-09-02 22:00:00,49714.47,10.81405131659098,-0.002471273794311557,0.0,100.0,0.0,0.0005885523241690899,0.009109885710205726,-0.008734058795705359,4.605170185988092,0.0,0.0
2021-09-02 23:00:00,49280.77,10.805289223085332,-0.008762093505648494,0.0,100.0,0.0,-0.0022166414247761852,0.009109885710205733,-0.008734058795705366,4.605170185988092,0.0,0.0
2021-09-03 00:00:00,48596.2,10.791300617531231,-0.01398860555410053,0.0,100.0,0.0,-0.005748230663573489,0.009109885710205734,-0.008734058795705367,4.605170185988092,0.0,0.0
2021-09-03 01:00:00,48570.41,10.79076977672891,-0.0005308408023214639,0.0,100.0,0.0,-0.00418301370519788,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 02:00:00,48996.6,10.79950618693022,0.008736410201310107,0.0,100.0,0.0,-0.0003071865332454839,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 03:00:00,49501.68,10.809761887374792,0.010255700444572469,0.0,100.0,0.0,0.002861679560099902,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 04:00:00,49722.24,10.814207596902664,0.0044457095278716,0.0,100.0,0.0,0.003336888550431411,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 05:00:00,49472.18,10.809165770362208,-0.005041826540455929,0.0,100.0,0.0,0.0008232740231652088,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 06:00:00,49412.44,10.80795749333656,-0.0012082770256487407,0.0,100.0,0.0,0.00021380870852102393,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 07:00:00,49281.82,10.80531052934362,-0.0026469639929391775,0.0,100.0,0.0,-0.0006444231019170364,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 08:00:00,50004.36,10.819865480608584,0.014554951264964089,0.0,100.0,0.0,0.003915389208147301,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 09:00:00,50110.43,10.821984449038485,0.0021189684299010025,0.0,100.0,0.0,0.0033764629746734108,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 10:00:00,49817.23,10.816116187109847,-0.005868261928638319,0.0,100.0,0.0,0.0006030455036798918,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 11:00:00,50195.62,10.823683050877214,0.007566863767367593,0.0,100.0,0.0,0.0026921909827862024,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 12:00:00,50666.91,10.83302831378035,0.00934526290313542,0.0,100.0,0.0,0.004688112558890968,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 13:00:00,50726.43,10.834202355523855,0.0011740417435053274,0.0,100.0,0.0,0.0036338913142752757,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 14:00:00,50725.73,10.834188555916239,-1.3799607616604703e-05,0.0,100.0,0.0,0.0025395840377077116,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 15:00:00,50587.65,10.831462754339102,-0.002725801577136977,0.0,100.0,0.0,0.000959968353254305,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 16:00:00,50497.47,10.829678514998553,-0.001784239340548055,0.0,100.0,0.0,0.0001367060451135969,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 17:00:00,50418.45,10.828112458500234,-0.0015660564983193126,0.0,100.0,0.0,-0.0003741227179162759,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 18:00:00,50477.96,10.829292084354131,0.0011796258538971927,0.0,100.0,0.0,9.200185362776464e-05,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 19:00:00,50544.82,10.830615746398713,0.001323662044582008,0.0,100.0,0.0,0.00046149991091403765,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 20:00:00,50152.89,10.822831418848347,-0.007784327550366399,0.0,100.0,0.0,-0.0020122483274700935,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 21:00:00,50250.97,10.824785129217599,0.0019537103692517377,0.0,100.0,0.0,-0.0008224607184535441,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 22:00:00,49709.91,10.813959588586174,-0.010825540631424602,0.0,100.0,0.0,-0.0038233846923448615,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-03 23:00:00,50019.51,10.820168408302061,0.006208819715887159,0.0,100.0,0.0,-0.0008137233698752551,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 00:00:00,49948.7,10.81875175771199,-0.0014166505900714554,0.0,100.0,0.0,-0.0009946015359341151,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 01:00:00,49712.99,10.814021546143255,-0.004730211568734433,0.0,100.0,0.0,-0.0021152845457742104,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 02:00:00,50129.48,10.822364537173627,0.008342991030371394,0.0,100.0,0.0,0.0010221981270694708,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 03:00:00,50295.95,10.825679835947563,0.003315298773935993,0.0,100.0,0.0,0.0017101283211294273,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 04:00:00,50351.06,10.826774950556684,0.0010951146091215946,0.0,100.0,0.0,0.0015256242075270773,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 05:00:00,50296.55,10.825691765266349,-0.0010831852903354644,0.0,100.0,0.0,0.0007429813581683148,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 06:00:00,50341.28,10.826580695461793,0.0008889301954440043,0.0,100.0,0.0,0.0007867660093510216,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 07:00:00,50208.41,10.823937821528736,-0.002642873933057288,0.0,100.0,0.0,-0.00024212597337147125,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 08:00:00,50121.39,10.822203142065185,-0.0017346794635511031,0.0,100.0,0.0,-0.0006898920204253607,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 09:00:00,50442.86,10.828596489502342,0.0063933474371573595,0.0,100.0,0.0,0.0014350798168494554,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 10:00:00,49812.41,10.816019428755531,-0.012577060746810531,0.0,100.0,0.0,-0.0027685623522485407,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 11:00:00,49938.38,10.818545124380899,0.002525695625367419,0.0,100.0,0.0,-0.0011802849589637528,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 12:00:00,50261.1,10.824986697049887,0.006441572668988371,0.0,100.0,0.0,0.0011062723294218845,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 13:00:00,50222.56,10.824219607119248,-0.0007670899306386758,0.0,100.0,0.0,0.0005442636514037162,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 14:00:00,49996.55,10.819709282029674,-0.004510325089574607,0.0,100.0,0.0,-0.0009721129708897807,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 15:00:00,49894.73,10.817670664939907,-0.0020386170897666034,0.0,100.0,0.0,-0.0012920642065528272,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 16:00:00,49844.49,10.816663237686132,-0.0010074272537750062,0.0,100.0,0.0,-0.0012066731207194808,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 17:00:00,49985.79,10.81949404401781,0.002830806331678204,0.0,100.0,0.0,4.570714999824611e-06,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 18:00:00,49912.71,10.818030958725512,-0.0014630852922987714,0.0,100.0,0.0,-0.00043572608718975416,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 19:00:00,50006.27,10.81990367654836,0.0018727178228488128,0.0,100.0,0.0,0.00025680708582181597,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 20:00:00,50186.65,10.823504334057525,0.0036006575091640514,0.0,100.0,0.0,0.0012599622128244867,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 21:00:00,50230.23,10.824372315670498,0.0008679816129735229,0.0,100.0,0.0,0.0011423680328691975,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 22:00:00,49896.71,10.817710347702281,-0.006661967968216942,0.0,100.0,0.0,-0.001198932767456644,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-04 23:00:00,49935.29,10.818483246210185,0.000772898507904074,0.0,100.0,0.0,-0.0006073833848484286,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 00:00:00,50178.83,10.823348503586413,0.004865257376227561,0.0,100.0,0.0,0.0010344088434743682,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 01:00:00,50121.83,10.822211920713755,-0.001136582872657499,0.0,100.0,0.0,0.000383111328634808,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 02:00:00,50129.76,10.822370122693725,0.0001582019799695189,0.0,100.0,0.0,0.0003156385240352213,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 03:00:00,49703.29,10.813826407076881,-0.008543715616843528,0.0,100.0,0.0,-0.0023421677182284034,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 04:00:00,49853.19,10.816837765318514,0.003011358241632678,0.0,100.0,0.0,-0.000736109930270079,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 05:00:00,49720.35,10.814169585020627,-0.0026681802978867353,0.0,100.0,0.0,-0.001315731040555076,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 06:00:00,49883.83,10.817452181128488,0.0032825961078604138,0.0,100.0,0.0,6.376710396957096e-05,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 07:00:00,49876.13,10.817297810577111,-0.00015437055137645928,0.0,100.0,0.0,-1.674192634238108e-06,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 08:00:00,50174.68,10.823265795966075,0.0059679853889633705,0.0,100.0,0.0,0.0017892236818450443,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 09:00:00,50165.08,10.823074446095807,-0.00019134987026703243,0.0,100.0,0.0,0.0011950516162114212,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 10:00:00,50025.66,10.8202913527682,-0.002783093327607844,0.0,100.0,0.0,1.6081330656415697e-06,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 11:00:00,50217.22,10.824113274747651,0.0038219219794513037,0.0,100.0,0.0,0.0011477022869813402,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 12:00:00,50118.41,10.822143684644063,-0.0019695901035881036,0.0,100.0,0.0,0.00021251456981050696,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 13:00:00,50200.59,10.823782058598802,0.0016383739547389808,0.0,100.0,0.0,0.000640272385289049,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 14:00:00,50267.63,10.82511661016048,0.0013345515616780546,0.0,100.0,0.0,0.0008485561382057506,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 15:00:00,50235.92,10.824485587653271,-0.0006310225072088116,0.0,100.0,0.0,0.000404682544581382,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 16:00:00,50389.08,10.82752976391718,0.003044176263909293,0.0,100.0,0.0,0.0011965306603797551,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 17:00:00,50335.96,10.826475011197804,-0.001054752719376495,0.0,100.0,0.0,0.0005211456464528801,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 18:00:00,50384.5,10.827438867076895,0.0009638558790907581,0.0,100.0,0.0,0.0006539587162442434,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 19:00:00,50704.02,10.833760476376822,0.006321609299927644,0.0,100.0,0.0,0.0023542538913492637,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 20:00:00,51672.4,10.852679068818745,0.0189185924419224,0.0,100.0,0.0,0.007323555456521204,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 21:00:00,51725.5,10.853706169072582,0.0010271002538377871,0.0,100.0,0.0,0.005434618895716179,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 22:00:00,51834.43,10.855809879265768,0.0021037101931860036,0.0,100.0,0.0,0.004435346284957126,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-05 23:00:00,51784.16,10.854839589978027,-0.0009702892877410108,0.0,100.0,0.0,0.002813655613147685,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 00:00:00,51773.66,10.854636804712056,-0.00020278526597117263,0.0,100.0,0.0,0.0019087233494120275,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 01:00:00,51835.07,10.855822226195194,0.0011854214831377163,0.0,100.0,0.0,0.001691732789529734,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 02:00:00,51689.14,10.853002980404163,-0.0028192457910307667,0.0,100.0,0.0,0.00033843921536158377,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 03:00:00,51607.57,10.851423646135823,-0.0015793342683405598,0.0,100.0,0.0,-0.00023689282974905928,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 04:00:00,51710.92,10.853424256761684,0.002000610625861654,0.0,100.0,0.0,0.00043435820693415463,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 05:00:00,51782.39,10.85480540905764,0.001381152295955701,0.0,100.0,0.0,0.0007183964336406185,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 06:00:00,51868.87,10.856474081875833,0.001668672818192718,0.0,100.0,0.0,0.0010034793490062482,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 07:00:00,51815.73,10.855449050103461,-0.0010250317723716762,0.0,100.0,0.0,0.0003949260125928708,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 08:00:00,51695.06,10.853117504673955,-0.0023315454295058657,0.0,100.0,0.0,-0.0004230154200367502,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 09:00:00,51854.3,10.856193141752312,0.0030756370783571185,0.0,100.0,0.0,0.0006265803294814104,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 10:00:00,51818.2,10.855496717889494,-0.0006964238628182073,0.0,100.0,0.0,0.00022967907179152508,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 11:00:00,51403.46,10.847460764352789,-0.008035953536705165,0.0,100.0,0.0,-0.0022500107107574817,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 12:00:00,51379.48,10.84699414994314,-0.0004666144096496794,0.0,100.0,0.0,-0.001714991820425141,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 13:00:00,51490.93,10.849160954636641,0.0021668046935019447,0.0,100.0,0.0,-0.0005504528662470152,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 14:00:00,51713.58,10.853475695250642,0.004314740614001167,0.0,100.0,0.0,0.0009091051778274394,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 15:00:00,51616.68,10.851600155047704,-0.0018755402029384527,0.0,100.0,0.0,7.371156359767175e-05,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 16:00:00,51568.2,10.850660482421883,-0.0009396726258206201,0.0,100.0,0.0,-0.00023030369322781582,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 17:00:00,51692.68,10.853071464398765,0.002410981976881388,0.0,100.0,0.0,0.0005620820078049453,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 18:00:00,51861.94,10.856340466800228,0.003269002401463439,0.0,100.0,0.0,0.0013741581259024934,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 19:00:00,51749.37,10.85416753714047,-0.0021729296597587933,0.0,100.0,0.0,0.00031003179020410734,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 20:00:00,51945.06,10.857941900571825,0.0037743634313560648,0.0,100.0,0.0,0.0013493312825496944,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 21:00:00,52118.14,10.86126834372555,0.0033264431537247674,0.0,100.0,0.0,0.0019424648439022164,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 22:00:00,52615.17,10.870759760187463,0.00949141646191265,0.0,100.0,0.0,0.004207150329305347,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-06 23:00:00,52693.32,10.872243971277117,0.0014842110896537974,0.0,100.0,0.0,0.0033902685574098814,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-07 00:00:00,52521.61,10.868979982935453,-0.003263988341663193,0.0,100.0,0.0,0.001393991487687959,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-07 01:00:00,52526.44,10.869071940853823,9.19579183698005e-05,0.0,100.0,0.0,0.0010033814168925114,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-07 02:00:00,52721.53,10.87277918999959,0.003707249145767477,0.0,100.0,0.0,0.0018145417355550008,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-07 03:00:00,52670.97,10.871819728863766,-0.0009594611358245686,0.0,100.0,0.0,0.0009823408741411299,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
2021-09-07 04:00:00,52546.63,10.869456244848148,-0.0023634840156177006,0.0,100.0,0.0,-2.140659278651938e-05,0.009109885710205736,-0.008734058795705369,4.605170185988092,0.0,0.0
