time,BTC,ETH,SOL,XRP,BNB,USDT,ADA,DOT,LUNA,DOGE,price,logPrice,return,signal,residual,residualFeature,equity,share,cPlus,equityWithoutFee,cMinus,logEquity,portReturn,downsideReturn,drawdown
2021-09-18 19:00:00,48267.89,3444.89,162.73,1.077,411.77,1.0,2.384,34.98,35.12,0.2413,48267.89,10.784521815248324,-0.0007648123740171542,0.0,-39.88901598034863,-0.10392677540887775,106.30486976135687,0.002202393138820795,0.0,106.30486976135687,0.0,4.666311095788305,-0.000764812374016266,0.000764812374016266,-1.91910032176186
2021-09-18 20:00:00,47999.2,3397.99,160.43,1.071,409.35,1.0,2.367,34.58,34.37,0.2398,47999.2,10.77893962308447,-0.00558219216385325,0.0,-271.6767003400382,-0.7078260199242288,105.71310874888711,0.002202393138820795,0.0,105.71310874888711,-0.6078260199242288,4.6607289036244515,-0.00558219216385325,0.00558219216385325,-2.5108613342316204
2021-09-18 21:00:00,47909.62,3391.72,161.75,1.071,408.82,1.001,2.358,34.85,34.46,0.2397,47909.62,10.777071598307412,-0.0018680247770586078,0.0,-92.88727624992316,-0.24200835392690417,105.51581837151154,0.002202393138820795,0.0,105.51581837151154,0.0,4.658860878847393,-0.0018680247770586078,0.0018680247770586078,-2.7081517116071865
2021-09-18 22:00:00,48062.9,3419.39,164.37,1.072,409.62,1.001,2.364,34.96,34.74,0.24100000000000002,48062.9,10.780265848710117,0.0031942504027053786,0.0,149.98233604370034,0.39076372706189383,105.85340119183,0.002202393138820795,0.17076372706189388,105.85340119183,0.0,4.662055129250097,0.0031942504027044905,0.0,-2.370568891288727
2021-09-18 23:00:00,48312.46,3435.76,169.36,1.0759999999999998,410.63,0.9999,2.372,34.88,34.81,0.2414,48312.46,10.785444777386356,0.005178928676238925,0.0,246.49554891201842,0.6422190901798094,106.40303042355411,0.002202393138820795,,106.40303042355411,0.0,4.667234057926336,0.005178928676238925,0.0,-1.8209396595646155
2021-09-19 00:00:00,47943.71,3405.87,168.79,1.071,407.91,1.0,2.353,33.91,34.42,0.2392,47943.71,10.777782893396218,-0.007661883990138563,0.0,-371.57073150174256,-0.9680897613598265,105.59089795361395,0.002202393138820795,0.0,105.59089795361395,-0.8680897613598265,4.659572173936198,-0.007661883990138563,0.007661883990138563,-2.6330721295047823
2021-09-19 01:00:00,47883.18,3417.26,167.68,1.077,410.11,1.0,2.364,34.22,34.96,0.2407,47883.18,10.776519573506562,-0.0012633198896558895,0.0,-63.92714924601751,-0.16655568754801364,105.45758709692112,0.002202393138820795,0.0,105.45758709692112,0.0,4.658308854046543,-0.0012633198896550013,0.0012633198896550013,-2.7663829861976126
2021-09-19 02:00:00,48015.84,3420.98,166.1,1.074,410.01,1.0,2.363,34.03,35.0,0.2401,48015.84,10.779286235452004,0.0027666619454418395,0.0,129.35434118839476,0.33701958382409186,105.74975657071708,0.002202393138820795,0.11701958382409192,105.74975657071708,0.0,4.6610755159919846,0.0027666619454418395,0.0,-2.474213512401647
2021-09-19 03:00:00,47858.77,3414.2,164.32,1.068,408.52,1.0,2.351,33.91,35.48,0.2392,47858.77,10.776009661173903,-0.0032765742781002416,0.0,-160.18151445024705,-0.4173366493955621,105.4038266804025,0.002202393138820795,0.0,105.4038266804025,-0.3173366493955621,4.657798941713883,-0.0032765742781011298,0.0032765742781011298,-2.8201434027162264
2021-09-19 04:00:00,47860.94,3412.04,162.57,1.072,408.68,1.001,2.353,33.95,35.02,0.2398,47860.94,10.776055001887961,4.534071405792872e-05,0.0,-1.1989914389996557,-0.003123850286491707,105.40860587351375,0.002202393138820795,0.0,105.40860587351375,0.0,4.657844282427941,4.534071405792872e-05,0.0,-2.8153642096049794
2021-09-19 05:00:00,48027.26,3426.37,164.35,1.077,410.39,1.001,2.365,34.13,35.21,0.2409,48027.26,10.779524045353055,0.0034690434650936908,0.0,163.02507101470837,0.4247452469047812,105.77490790036242,0.002202393138820795,0.20474524690478127,105.77490790036242,0.0,4.661313325893036,0.003469043465094579,0.0,-2.4490621827563075
2021-09-19 06:00:00,48139.86,3434.94,161.92,1.078,410.49,1.0,2.3819999999999997,34.09,35.67,0.2405,48139.86,10.781865803148373,0.002341757795317534,0.0,109.51294675133977,0.2853248479982033,106.02289736779365,0.002202393138820795,,106.02289736779365,0.0,4.663655083688353,0.0023417577953166457,0.0,-2.2010727153250826
2021-09-19 07:00:00,48171.17,3441.0,161.61,1.082,410.9,1.0,2.375,34.12,35.7,0.2405,48171.17,10.782515988305835,0.0006501851574629569,0.0,28.288757402704505,0.07370348114467083,106.09185429697011,0.002202393138820795,,106.09185429697011,0.0,4.6643052688458155,0.0006501851574629569,0.0,-2.132115786148617
2021-09-19 08:00:00,48285.31,3443.51,162.9,1.082,411.8,1.0,2.388,34.32,35.89,0.2411,48285.31,10.784882652593726,0.002366664287890785,0.0,111.10687529239658,0.2894776667487541,106.34323544983512,0.002202393138820795,,106.34323544983512,0.0,4.666671933133706,0.002366664287890785,0.0,-1.880734633283609
2021-09-19 09:00:00,48140.69,3425.46,162.03,1.083,411.89,1.0,2.379,34.08,36.1,0.2403,48140.69,10.781883044429192,-0.002999608164534706,0.0,-147.52406109340518,-0.38435894162475853,106.02472535409886,0.002202393138820795,0.0,106.02472535409886,-0.28435894162475855,4.6636723249691725,-0.002999608164533818,0.002999608164533818,-2.199244729019867
2021-09-19 10:00:00,48085.89,3408.57,159.98,1.0759999999999998,409.74,0.9998,2.366,33.88,35.84,0.239,48085.89,10.780744065865802,-0.0011389785633895144,0.0,-57.93751043251541,-0.15095029261779533,105.90403421009148,0.002202393138820795,0.0,105.90403421009148,0.0,4.662533346405782,-0.0011389785633904026,0.0011389785633904026,-2.319935873027248
2021-09-19 11:00:00,47335.79,3326.63,156.16,1.06,404.37,0.9983,2.327,33.24,34.66,0.2348,47335.79,10.765021947976907,-0.015722117888895326,0.0,-753.2406316470806,-1.962491879784475,104.25201911666201,0.002202393138820795,0.0,104.25201911666201,-1.862491879784475,4.646811228516888,-0.015722117888894438,0.015722117888894438,-3.971950966456717
2021-09-19 12:00:00,47284.08,3339.22,158.99,1.063,405.04,1.0,2.334,33.44,34.58,0.2355,47284.08,10.763928942773074,-0.0010930052038329308,0.0,-55.76751902201795,-0.1452966006322857,104.13813336745359,0.002202393138820795,0.0,104.13813336745359,0.0,4.645718223313056,-0.0010930052038320426,0.0010930052038320426,-4.085836715665138
2021-09-19 13:00:00,47344.57,3352.99,159.54,1.063,408.87,1.0,2.351,33.74,34.5,0.237,47344.57,10.765207414107902,0.0012784713348281684,0.0,56.70837619010854,0.1477479083218049,104.27135612842085,0.002202393138820795,0.0,104.27135612842085,0.0,4.646996694647882,0.001278471334826392,0.0,-3.952613954697881
2021-09-19 14:00:00,47612.44,3344.77,161.49,1.068,411.09,1.001,2.359,33.72,34.76,0.23800000000000002,47612.44,10.770849350612792,0.00564193650489031,0.0,264.1879762955141,0.6883149108445328,104.86131117851679,0.002202393138820795,0.4683149108445328,104.86131117851679,0.0,4.652638631152772,0.00564193650489031,0.0,-3.3626589046019433
2021-09-19 15:00:00,47689.31,3364.33,159.68,1.068,413.54,1.0,2.359,33.93,34.79,0.2377,47689.31,10.77246254274558,0.0016131921327868781,0.0,73.49683732338599,0.1914885368326301,105.03060913909793,0.002202393138820795,,105.03060913909793,0.0,4.65425182328556,0.0016131921327877663,0.0,-3.193360944020796
2021-09-19 16:00:00,47565.83,3357.49,157.17,1.068,417.58,0.9999,2.344,34.07,35.07,0.2371,47565.83,10.769869925293841,-0.0025926174517376666,0.0,-126.87836577244161,-0.33056868162338493,104.75865763431635,0.002202393138820795,0.0,104.75865763431635,-0.23056868162338495,4.6516592058338215,-0.0025926174517385547,0.0025926174517385547,-3.465312448802379
2021-09-19 17:00:00,47373.92,3343.55,157.0,1.062,415.85,1.001,2.342,34.01,34.79,0.2365,47373.92,10.765827145291103,-0.004042780002738056,0.0,-195.49838715276564,-0.5093511703681222,104.33599636704524,0.002202393138820795,0.0,104.33599636704524,-0.17878248874473723,4.6476164258310835,-0.004042780002738056,0.004042780002738056,-3.887973716073489
2021-09-19 18:00:00,47659.0,3361.91,157.54,1.069,416.61,0.9998,2.346,34.51,35.06,0.2375,47659.0,10.77182676847709,0.005999623185987346,0.0,281.3067407556664,0.7329161110898385,104.96385460306027,0.002202393138820795,0.5129161110898385,104.96385460306027,0.0,4.653616049017071,0.005999623185987346,0.0,-3.2601154800584595
2021-09-19 19:00:00,47386.15,3337.8,154.3,1.064,412.62,0.9999,2.323,34.03,34.83,0.2356,47386.15,10.76608527089333,-0.005741497583761301,0.0,-276.1780960799297,-0.719553948843725,104.36293163513302,0.002202393138820795,0.0,104.36293163513302,-0.619553948843725,4.64787455143331,-0.005741497583760413,0.005741497583760413,-3.861038447985706
2021-09-19 20:00:00,47602.12,3359.65,156.41,1.0759999999999998,414.15,1.0,2.326,34.28,34.85,0.2368,47602.12,10.770632577042859,0.004547306149529362,0.0,212.16982969878154,0.5527869188477381,104.83858248132415,0.002202393138820795,0.33278691884773814,104.83858248132415,0.0,4.652421857582839,0.004547306149528474,0.0,-3.3853876017945765
2021-09-19 21:00:00,47460.44,3344.06,154.82,1.068,412.72,1.0,2.307,34.02,34.65,0.2362,47460.44,10.767651800911803,-0.002980776131055407,0.0,-145.08508983530191,-0.37800444999492033,104.52654742141603,0.002202393138820795,0.0,104.52654742141603,-0.27800444999492036,4.6494410814517835,-0.002980776131055407,0.002980776131055407,-3.697422661702703
2021-09-19 22:00:00,47056.49,3298.13,151.92,1.047,406.92,1.0,2.272,33.28,32.65,0.2318,47056.49,10.759104073864348,-0.008547727047455211,0.0,-407.63105167428876,-1.0620412591252943,103.63689071298936,0.002202393138820795,0.0,103.63689071298936,-0.684036809130374,4.640893354404328,-0.008547727047455211,0.008547727047455211,-4.5870793701293735
2021-09-19 23:00:00,47251.76,3328.85,152.86,1.0490000000000002,408.56,1.0,2.282,33.84,32.94,0.2329,47251.76,10.763245180905423,0.004141107041075287,0.0,191.14608209315338,0.4980116820572528,104.0669520212069,0.002202393138820795,0.2780116820572529,104.0669520212069,0.0,4.6450344614454036,0.004141107041075287,0.0,-4.1570180619118275
2021-09-20 00:00:00,46994.6,3283.59,149.18,1.0170000000000001,403.69,0.9998,2.226,32.95,32.23,0.2285,46994.6,10.757787980474397,-0.005457200431026266,0.0,-260.85517422641715,-0.6796316339171721,103.50058460162774,0.002202393138820795,0.0,103.50058460162774,-0.5796316339171721,4.639577261014377,-0.005457200431026266,0.005457200431026266,-4.723385481490993
2021-09-20 01:00:00,47244.58,3314.22,151.58,1.028,407.05,1.0,2.261,33.36,32.52,0.2309,47244.58,10.7630932173476,0.0053052368732036115,0.0,245.8733009955904,0.6405978865008037,104.05113883847017,0.002202393138820795,0.42059788650080376,104.05113883847017,0.0,4.644882497887581,0.0053052368732036115,0.0,-4.172831244648563
2021-09-20 02:00:00,45962.27,3207.29,146.53,0.9993,394.1,1.0,2.174,32.0,31.39,0.2234,45962.27,10.735576121517594,-0.02751709583000661,-1.0,-1285.9860262418006,-3.350505838349805,101.22698809262886,0.0,0.0,101.22698809262886,-3.250505838349805,4.617365402057575,-0.027517095830005722,0.027517095830005722,-6.996981990489871
2021-09-20 03:00:00,45593.16,3190.47,145.26,0.9839,391.47,1.0,2.169,31.45,30.46,0.2222,45593.16,10.727512984251353,-0.008063137266240972,0.0,-374.5096040631106,-0.975746695007703,101.22698809262886,0.0,0.0,101.22698809262886,,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 04:00:00,45660.21,3201.61,144.91,0.9897,392.53,1.0,2.178,31.68,31.03,0.2229,45660.21,10.728982519284774,0.0014695350334203994,0.0,61.7695161233205,0.16093419382483537,101.22698809262886,0.0,0.06093419382483538,101.22698809262886,0.0,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 05:00:00,45740.8,3203.56,145.31,0.9909,393.06,1.0,2.186,31.65,31.19,0.2236,45740.8,10.730745957585604,0.0017634383008306997,0.0,75.56167453689704,0.19686826024947685,101.22698809262886,0.0,0.15780245407431226,101.22698809262886,0.0,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 06:00:00,45637.44,3184.26,143.41,0.9864,391.12,1.0,2.164,31.52,30.91,0.2219,45637.44,10.728483711254729,-0.0022622463308756835,0.0,-108.31752566936484,-0.2822102999139224,101.22698809262886,0.0,0.0,101.22698809262886,-0.28041029991392236,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 07:00:00,44780.51,3126.16,139.18,0.9575,382.12,0.9986,2.1180000000000003,30.64,29.81,0.2174,44780.51,10.709528279100844,-0.01895543215388429,0.0,-862.0539332836852,-2.2459938735728673,101.22698809262886,0.0,0.0,101.22698809262886,,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 08:00:00,45053.66,3158.02,141.18,0.9718,385.88,0.9999,2.149,30.91,30.44,0.2195,45053.66,10.715609502799708,0.00608122369886388,0.0,266.9970618242078,0.6956336975749123,101.22698809262886,0.0,0.5956336975749124,101.22698809262886,0.0,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 09:00:00,44829.74,3131.58,139.89,0.9639,381.55,0.9998,2.131,30.44,30.53,0.2171,44829.74,10.710627037444958,-0.004982465354750332,0.0,-229.3406044115327,-0.5975236265180317,101.22698809262886,0.0,0.0,101.22698809262886,-0.37752362651803173,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 10:00:00,44583.4,3122.04,140.3,0.9545,380.93,1.0,2.1109999999999998,29.8,29.99,0.2153,44583.4,10.705116871416129,-0.005510166028829033,0.0,-252.16568487299082,-0.656992052913312,101.22698809262886,0.0,0.0,101.22698809262886,,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 11:00:00,43728.29,3042.33,137.53,0.9187,369.08,1.0,2.06,28.84,28.57,0.2075,43728.29,10.685750540052188,-0.019366331363940503,0.0,-861.1433038020914,-2.2436213210471063,101.22698809262886,0.0,0.0,101.22698809262886,,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 12:00:00,43514.84,3021.88,138.95,0.9172,368.05,1.0,2.089,28.84,28.42,0.2079,43514.84,10.680857308323828,-0.004893231728360092,0.0,-220.44499719505984,-0.5743470263791007,101.22698809262886,0.0,0.0,101.22698809262886,,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 13:00:00,44051.55,3087.92,144.59,0.9424,374.28,1.0,2.177,29.83,29.45,0.2139,44051.55,10.69311581803244,0.012258509708612308,0.0,529.835570595118,1.3804327079916139,101.22698809262886,0.0,1.2804327079916138,101.22698809262886,0.0,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 14:00:00,43816.53,3060.2,143.16,0.9309,371.12,1.0,2.154,29.47,28.87,0.212,43816.53,10.687766422428378,-0.005349395604062224,0.0,-241.12338486223598,-0.6282224629645269,101.22698809262886,0.0,0.5522102450270869,101.22698809262886,-0.4082224629645269,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 15:00:00,43860.77,3089.28,144.25,0.9352,371.65,1.001,2.1519999999999997,29.45,29.06,0.2141,43860.77,10.68877557767733,0.0010091552489512878,0.0,37.597715418109146,0.09795702476264942,101.22698809262886,0.0,0.5501672697897364,101.22698809262886,0.0,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 16:00:00,43856.92,3092.79,143.18,0.9335,371.22,1.0,2.145,29.47,28.91,0.2132,43856.92,10.688687796067885,-8.778160944444835e-05,0.0,-10.330066258677107,-0.026913937324331526,101.22698809262886,0.0,0.42325333246540486,101.22698809262886,-0.025113937324331526,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 17:00:00,44060.29,3099.71,144.7,0.9382,373.35,1.0,2.162,29.69,29.17,0.2149,44060.29,10.6933142022684,0.004626406200515021,0.0,196.8650476766561,0.5129118654074913,101.22698809262886,0.0,0.8361651978728962,101.22698809262886,0.0,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 18:00:00,43403.84,3020.6,138.41,0.9178,365.97,0.9998,2.073,28.56,27.59,0.20800000000000002,43403.84,10.67830319543711,-0.01501100683129053,0.0,-662.6978634581174,-1.7265919032318267,101.22698809262886,0.0,0.0,101.22698809262886,-1.5065919032318267,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 19:00:00,43865.93,3072.87,138.85,0.9235,368.58,1.0,2.117,28.9,28.24,0.2105,43865.93,10.688893215751165,0.010590020314054982,0.0,454.92550545433915,1.185262149771138,101.22698809262886,0.0,1.0852621497711379,101.22698809262886,0.0,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 20:00:00,43536.25,3017.96,137.78,0.9192,365.3,0.9998,2.082,28.54,27.85,0.2099,43536.25,10.681349203380668,-0.007544012370496844,0.0,-335.9660822793958,-0.8753254679246198,101.22698809262886,0.0,0.10993668184651804,101.22698809262886,-0.6553254679246199,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 21:00:00,43510.01,3017.6,138.25,0.9274,366.28,0.9999,2.093,28.89,27.87,0.212,43510.01,10.680746305546922,-0.0006028978337457858,0.0,-33.14984056761023,-0.0863685390787126,101.22698809262886,0.0,0.0,101.22698809262886,,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 22:00:00,43333.38,2992.25,137.16,0.924,364.44,0.9998,2.109,28.68,27.97,0.2099,43333.38,10.676678517692107,-0.004067787854815208,0.0,-183.42309148444474,-0.4778902152636987,101.22698809262886,0.0,0.0,101.22698809262886,,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-20 23:00:00,42925.46,2966.51,132.08,0.9208,363.86,0.9979,2.08,28.15,27.5,0.2084,42925.46,10.66722040207401,-0.00945811561809684,0.0,-414.9228754899086,-1.0810393646784713,101.22698809262886,0.0,0.0,101.22698809262886,,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-21 00:00:00,41657.65,2881.81,132.25,0.8934,351.16,1.0,2.015,27.39,26.5,0.2017,41657.65,10.63724030419847,-0.02998009787554068,0.0,-1275.2447966920809,-3.322520656875816,101.22698809262886,0.0,0.0,101.22698809262886,,4.617365402057575,0.0,0.0,-6.996981990489871
2021-09-21 01:00:00,42766.56,2992.65,138.75,0.9385,363.07,1.0,2.123,29.01,27.9,0.2098,42766.56,10.663511767778182,0.026271463579712773,1.0,1100.0687337912532,2.8661172360675735,100.72085315216572,0.002355131045194323,2.7661172360675734,101.22698809262886,0.0,4.61235286023403,-0.005012541823544936,0.005012541823544936,-7.503116930953013
2021-09-21 02:00:00,42915.89,3020.09,139.65,0.9458,366.0,1.0,2.142,29.5,28.16,0.2108,42915.89,10.66699743260674,0.003485664828557944,0.0,142.4571845309256,0.3711577099174448,101.07254487114459,0.002355131045194323,,101.07254487114459,0.0,4.615838525062589,0.003485664828558832,0.0,-7.151425211974143
2021-09-21 03:00:00,42690.17,2998.8,136.59,0.9477,363.65,1.0,2.096,28.79,27.55,0.2087,42690.17,10.661723961941314,-0.005273470665425606,0.0,-232.90889329083438,-0.6068204403861872,100.54094469162332,0.002355131045194323,0.0,100.54094469162332,-0.5068204403861872,4.6105650543971635,-0.005273470665425606,0.005273470665425606,-7.683025391495406
2021-09-21 04:00:00,42438.99,2975.89,135.28,0.9325,360.83,1.0,2.069,28.55,26.91,0.2067,42438.99,10.655822794141248,-0.005901167800066887,0.0,-258.720382027881,-0.674069649899537,99.94938287569141,0.002355131045194323,0.0,99.94938287569141,-0.06724920951334977,4.604663886597097,-0.005901167800066887,0.005901167800066887,-8.274587207427317
2021-09-21 05:00:00,42553.03,2994.73,137.4,0.9344,360.23,0.9999,2.075,28.7,26.82,0.2066,42553.03,10.65850634180696,0.002683547665712993,0.0,106.28676524588809,0.2769193601087419,100.21796202008538,0.002355131045194323,0.05691936010874196,100.21796202008538,0.0,4.607347434262809,0.002683547665712105,0.0,-8.006008063033349
2021-09-21 06:00:00,42877.15,3036.32,141.58,0.9423,365.36,1.0,2.116,29.22,27.42,0.2084,42877.15,10.66609432898358,0.007587987176618682,0.0,316.6241234452682,0.8249319607818907,100.98130709445377,0.002355131045194323,,100.98130709445377,0.0,4.614935421439427,0.007587987176618682,0.0,-7.242662988664961
2021-09-21 07:00:00,43300.19,3072.86,143.36,0.9521,369.92,1.0,2.14,29.55,28.08,0.2102,43300.19,10.675912301971715,0.009817972988136248,0.0,415.89932181261247,1.0835833962917973,101.97762173181277,0.002355131045194323,,101.97762173181277,0.0,4.624753394427565,0.009817972988138024,0.0,-6.246348351305954
2021-09-21 08:00:00,43276.86,3076.2,143.54,0.9496,372.05,1.0,2.1390000000000002,30.18,29.04,0.2111,43276.86,10.675373360056632,-0.0005389419150834129,0.0,-30.086803144782607,-0.07838810650880364,101.92267652452838,0.002355131045194323,0.0,101.92267652452838,0.0,4.62421445251248,-0.0005389419150851893,0.0005389419150851893,-6.301293558590345
2021-09-21 09:00:00,43144.51,3049.69,141.09,0.945,370.59,0.9999,2.119,29.68,28.96,0.2103,43144.51,10.672310457826114,-0.00306290223051775,0.0,-139.32837253842445,-0.36300590839390096,101.61097493069693,0.002355131045194323,0.0,101.61097493069693,-0.263005908393901,4.621151550281963,-0.003062902230516862,0.003062902230516862,-6.612995152421803
2021-09-21 10:00:00,43442.69,3081.14,143.67,0.9521,373.73,0.9999,2.157,29.99,28.89,0.2126,43442.69,10.679197877184128,0.0068874193580139575,0.0,291.0459631093254,0.7582906646938803,102.31322790575297,0.002355131045194323,0.5382906646938803,102.31322790575297,0.0,4.628038969639978,0.006887419358014846,0.0,-5.910742177365762
2021-09-21 11:00:00,43302.08,3062.02,142.77,0.9492,372.48,1.0,2.1719999999999997,29.7,28.91,0.2123,43302.08,10.675955949788346,-0.00324192739578244,0.0,-147.3095075415913,-0.38379994416030555,101.9820729294882,0.002355131045194323,0.0,101.9820729294882,-0.2837999441603056,4.624797042244194,-0.0032419273957842165,0.0032419273957842165,-6.241897153630532
2021-09-21 12:00:00,43136.48,3025.82,139.89,0.9457,370.26,1.0,2.18,29.33,28.27,0.215,43136.48,10.672124321806507,-0.003831627981838892,0.0,-172.6115072843313,-0.44972173190143905,101.59206322840402,0.002355131045194323,0.0,101.59206322840402,-0.06592178774113348,4.620965414262356,-0.003831627981838004,0.003831627981838004,-6.631906854714714
2021-09-21 13:00:00,43135.08,3031.77,140.37,0.9397,369.3,1.0,2.16,29.28,28.31,0.2135,43135.08,10.67209186615136,-3.245565514653492e-05,0.0,-8.555607519352634,-0.022290765497657572,101.58876604494074,0.002355131045194323,0.0,101.58876604494074,0.0,4.62093295860721,-3.2455655145646745e-05,3.2455655145646745e-05,-6.635204038177989
2021-09-21 14:00:00,42429.57,2989.99,136.89,0.9219,365.74,1.0,2.1109999999999998,28.46,27.49,0.2105,42429.57,10.655600803806106,-0.016491062345254548,0.0,-712.592095428954,-1.8565862516205198,99.92719754124569,0.002355131045194323,0.0,99.92719754124569,-1.7565862516205197,4.604441896261956,-0.016491062345254548,0.016491062345254548,-8.29677254187304
2021-09-21 15:00:00,43084.45,3035.79,138.59,0.9361,370.08,1.0,2.137,29.11,28.06,0.2131,43084.45,10.670917422128769,0.015316618322662734,0.0,646.9127457242066,1.685465383932804,101.46952576012254,0.002355131045194323,1.465465383932804,101.46952576012254,0.0,4.6197585145846185,0.015316618322662734,0.0,-6.754444322996193
2021-09-21 16:00:00,42448.48,2943.56,134.15,0.9173,362.77,0.9999,2.079,28.34,27.38,0.2079,42448.48,10.656046384266848,-0.01487103786192101,0.0,-642.7944444875975,-1.674735568790359,99.97173306931032,0.002355131045194323,0.0,99.97173306931032,-1.5747355687903588,4.604887476722696,-0.014871037861922787,0.014871037861922787,-8.252237013808411
2021-09-21 17:00:00,41685.44,2897.34,130.42,0.9078,357.84,0.9998,2.055,27.62,26.69,0.2063,41685.44,10.63790718614465,-0.018139198122197442,0.0,-770.9603610958075,-2.0086588332042123,98.17467387658525,0.002355131045194323,0.0,98.17467387658525,-0.33392326441385356,4.586748278600499,-0.018139198122196554,0.018139198122196554,-10.049296206533484
2021-09-21 18:00:00,42205.82,2900.07,130.71,0.9096,358.89,0.9999,2.059,27.76,26.81,0.2075,42205.82,10.65031340520669,0.01240621906203998,0.0,511.79039545960404,1.3334178389247426,99.40023696988347,0.002355131045194323,1.1134178389247427,99.40023696988347,0.0,4.599154497662538,0.012406219062039092,0.0,-8.823733113235264
2021-09-21 19:00:00,42025.16,2888.69,127.32,0.8989,357.03,1.0,2.042,27.51,26.65,0.2089,42025.16,10.646023765527154,-0.004289639679535995,0.0,-188.24940118237282,-0.49046467446513314,98.97475899525867,0.002355131045194323,0.0,98.97475899525867,-0.39046467446513317,4.594864857983002,-0.004289639679535995,0.004289639679535995,-9.249211087860061
2021-09-21 20:00:00,40931.97,2765.83,122.9,0.8773,347.18,0.9989,1.9869999999999999,26.42,25.05,0.2016,40931.97,10.619666699283481,-0.026357066243672733,-1.0,-1101.2425140287814,-2.869175401131988,96.40015328796268,0.0,0.0,96.40015328796268,-2.3787107266668546,4.5685077917393295,-0.026357066243672733,0.026357066243672733,-11.823816795156048
2021-09-21 21:00:00,41412.14,2821.09,127.21,0.9026,352.13,1.0,2.028,27.02,25.62,0.2059,41412.14,10.631329353542899,0.011662654259417593,0.0,470.82686676611775,1.226691529893194,96.40015328796268,0.0,1.1266915298931939,96.40015328796268,0.0,4.5685077917393295,0.0,0.0,-11.823816795156048
2021-09-21 22:00:00,40511.11,2723.69,122.7,0.8685,345.2,1.001,1.98,26.2,25.16,0.1992,40511.11,10.609331536463163,-0.021997817079736137,0.0,-909.2735064447625,-2.3690196703794864,96.40015328796268,0.0,0.0,96.40015328796268,-2.1490196703794866,4.5685077917393295,0.0,0.0,-11.823816795156048
2021-09-21 23:00:00,40709.59,2760.2,124.04,0.8738,344.24,0.9982,1.985,26.38,25.13,0.2007,40709.59,10.614218970210741,0.004887433747578385,0.0,188.88723123963427,0.49212647582776137,96.40015328796268,0.0,0.3921264758277614,96.40015328796268,0.0,4.5685077917393295,0.0,0.0,-11.823816795156048
2021-09-22 00:00:00,41022.09,2774.23,124.71,0.8771,346.35,1.0,1.9969999999999999,26.65,25.45,0.2021,41022.09,10.621865981084154,0.007647010873412796,0.0,303.565726792207,0.7909096360188201,96.40015328796268,0.0,1.0830361118465814,96.40015328796268,0.0,4.5685077917393295,0.0,0.0,-11.823816795156048
2021-09-22 01:00:00,42199.88,2869.4,130.3,0.9031,354.61,1.0,2.056,27.63,26.36,0.2073,42199.88,10.650172656418164,0.028306675334009768,1.0,1169.1581039164448,3.0461225652458856,95.91815252152287,0.0022729484662402564,4.029158677092467,96.40015328796268,0.0,4.5634952499157855,-0.005012541823544048,0.005012541823544048,-12.305817561595859
2021-09-22 02:00:00,42080.12,2864.04,128.91,0.9033,353.28,1.001,2.044,27.39,26.36,0.2059,42080.12,10.647330699118552,-0.002841957299612119,0.0,-127.05510456291813,-0.3310291565720008,95.64594421320594,0.0022729484662402564,0.0,95.64594421320594,-0.23102915657200085,4.560653292616173,-0.002841957299612119,0.002841957299612119,-12.578025869912793
2021-09-22 03:00:00,42072.08,2867.95,129.01,0.9223,353.25,0.9997,2.051,27.36,26.06,0.2028,42072.08,10.647139616769559,-0.00019108234899256615,0.0,-16.02067083420843,-0.04174022895191474,95.62766970753736,0.0022729484662402564,0.0,95.62766970753736,0.0,4.56046221026718,-0.00019108234899345433,0.00019108234899345433,-12.596300375581365
2021-09-22 04:00:00,41909.45,2844.54,127.87,0.9099,350.97,1.0,2.026,27.08,25.97,0.203,41909.45,10.643266617473426,-0.0038729992961332727,0.0,-170.56659589824267,-0.44439392320197674,95.2580200984727,0.0022729484662402564,0.0,95.2580200984727,-0.34439392320197676,4.556589210971047,-0.0038729992961332727,0.0038729992961332727,-12.96594998464603
